Transaction_ID,Customer_ID,Amount,Date,Status,Branch_ID,Branch_Name,City,Payment_Mode,Merchant_Name,Product_Category
e9ed301a0d9557982b20608783071a9c,6177f220844ac669c33222bbd0034695,208.43,2023-05-27,Successful,BAN718,Banjara Hills,Hyderabad,UPI,Merchant_72,Electronics
36908a550f8eafadbe39682563c7ba1b,2bfff17a053e57e133d85ed08c82ecbf,285.63,2023-08-20,Successful,BAN810,Banjara Hills,Hyderabad,Debit,Merchant_91,Groceries
abb58f6eb1415f6325de025000b1dae6,cceb8ef03014da51f9605c47325b2372,450.27,2023-03-30,Successful,BAN416,Banjara Hills,Hyderabad,Net Banking,Merchant_37,Clothing
bbd3176f6608dfca5f93f5e769a5f479,ba81659ac08b3863bbe65dbd31153f86,143.61,2023-12-11,Successful,BAN644,Banjara Hills,Hyderabad,Net Banking,Merchant_29,Groceries
928ea79cc7401a1a13b490099b89256d,62ca27027716e320c8b9560e0c381df3,168.23,2023-05-04,Failed,BAN634,Banjara Hills,Hyderabad,UPI,Merchant_14,Health
aea69423f40017e9b302ca32a10d3a80,d789f379a6ddc3f26f2c9e1bf11a5b3d,615.93,2023-06-21,Failed,BAN137,Banjara Hills,Hyderabad,UPI,Merchant_51,Electronics
5c6ae6f2862f4ca78255c32b536819a9,0306dd4e34ff135e1b39244c7746aad4,320.37,2023-05-14,Successful,BAN321,Banjara Hills,Hyderabad,Credit,Merchant_88,Clothing
aa5df7ce083740f20c302b7378162f44,16d6f4e1148a52f305c5c792422070ac,732.48,2023-09-12,Successful,BAN659,Banjara Hills,Hyderabad,UPI,Merchant_89,Health
545211186bd7f4f9068d137aafdffc60,ab3a75b80e4ed63dad549c8c9b772567,760.41,2023-12-30,Failed,BAN835,Banjara Hills,Hyderabad,Debit,Merchant_46,Electronics
44fd13e98309361dc337f6c3f9948ca6,d292b25193ece69b2847d2ad86dd4a89,705.16,2023-08-22,Successful,BAN710,Banjara Hills,Hyderabad,UPI,Merchant_14,Electronics
61195eb31ad452cc04a3f169cb566eb7,405c44eeb6234ed22375d7541b3d4d7f,899.37,2023-02-10,Failed,BAN174,Banjara Hills,Hyderabad,Net Banking,Merchant_92,Groceries
79227dd78de2889480ea7eb9f1023238,4ebc09ac2c79f9f16691000829e6c1c6,944.25,2023-08-15,Successful,BAN766,Banjara Hills,Hyderabad,Credit,Merchant_14,Groceries
92a2c43e9fa5b2444396a9811c215c39,b1e064dcacf446acd1d71a0ad72550a4,912.42,2023-06-11,Failed,BAN192,Banjara Hills,Hyderabad,Debit,Merchant_43,Electronics
4d15f2eeaebf002f2770384efb06e540,077e5c2ec83df6045b93c3d512a268c4,583.15,2023-03-29,Successful,BAN922,Banjara Hills,Hyderabad,Credit,Merchant_51,Clothing
87eaf3abdb164b5d0f78ad82722f59f8,7b63e94cfdc4984d9ff77b3204ead5b0,270.48,2023-07-21,Failed,BAN148,Banjara Hills,Hyderabad,Debit,Merchant_36,Health
571b45d1614960f7cf6d091add94dcbd,e3bc65cddea7457c1657d6bb719eb828,353.75,2023-11-30,Successful,BAN558,Banjara Hills,Hyderabad,Debit,Merchant_28,Health
3b7d85f469a3fdb622eee39463ab87b6,b45b006aa563fc979228a7833f4d2e52,890.96,2023-07-21,Failed,BAN743,Banjara Hills,Hyderabad,UPI,Merchant_7,Health
94fbff4aa50d2e6c145976843c68c2ac,f08cfc838084e3950f59fbaf5c4e8a64,587.28,2023-02-26,Failed,BAN216,Banjara Hills,Hyderabad,UPI,Merchant_99,Electronics
5f0e6b218c83eff7c8d281b5d6dce315,c1a863001ab1c1a03522c689e7dc4da4,257.48,2023-12-31,Successful,BAN554,Banjara Hills,Hyderabad,UPI,Merchant_56,Groceries
ab40d8675879ef5d50a19f73cb4dbcc6,5c617c77a3d66f348f5b434435aec42f,127.81,2023-08-18,Successful,BAN305,Banjara Hills,Hyderabad,UPI,Merchant_12,Electronics
53c764258170d9d3fd94e8ff0ba23d6f,c414dacd9824bd1d88043672690abdec,632.58,2023-08-25,Successful,BAN101,Banjara Hills,Hyderabad,UPI,Merchant_46,Clothing
03b0225df3962d1732e71fd985165fec,47a00b7f2579e6369680d7b97b2a0905,319.6,2023-09-26,Successful,BAN978,Banjara Hills,Hyderabad,Credit,Merchant_68,Health
d39718f900ce1877b46b11cb9778a6d3,eba2903c8684543484cf73cf021a9ef3,83.23,2023-02-20,Successful,BAN824,Banjara Hills,Hyderabad,Net Banking,Merchant_1,Electronics
9b342e9c5e423c48c473866fa4f62ab0,69aa4a11f0beaf6aaeedd72c69eabcbc,136.17,2023-09-19,Successful,BAN600,Banjara Hills,Hyderabad,Credit,Merchant_91,Health
0a78dcb80a6c2a44e2c333d49502e8de,014b2213a6d17757daed5b06be104b50,563.07,2023-01-17,Failed,BAN794,Banjara Hills,Hyderabad,Net Banking,Merchant_63,Health
7ff12de2099d4057692ef78d622ee400,794724568a6e2e99fd2e8ee4794d3fdd,903.77,2023-10-27,Successful,BAN544,Banjara Hills,Hyderabad,Debit,Merchant_46,Electronics
7ab1401236465777e5c9ac9a07f7913d,ae1b2714d7f8a08b988f6742134610ed,656.17,2023-04-22,Successful,BAN247,Banjara Hills,Hyderabad,Debit,Merchant_51,Groceries
