Transaction_ID,Customer_ID,Amount,Date,Status,Branch_ID,Branch_Name,City,Payment_Mode,Merchant_Name,Product_Category
084896a12df5a925405bb7323976f0be,4b3c4d284b01d88e8df85f63a0cd3a3a,963.03,2023-03-17,Failed,AME593,Ameerpet,Hyderabad,Credit,Merchant_48,Groceries
e97d45c10e6ab2088a887c193f674bfd,fd67671bb977a2b91a97d9be7b728dc8,519.17,2023-05-22,Failed,AME631,Ameerpet,Hyderabad,UPI,Merchant_36,Groceries
3e66a36e3d8ef6586f54f5405caf5ccd,5f610737bcaa8674bd9d7d47a59ba5a5,513.18,2023-04-29,Successful,AME151,Ameerpet,Hyderabad,Credit,Merchant_81,Electronics
6267cf8889d95b272ee22c25eeafb492,70189fb9071f1bc28e20a07e91716c9d,732.77,2023-09-01,Successful,AME441,Ameerpet,Hyderabad,Credit,Merchant_30,Electronics
7851ab88e076383caa92aa8ec4aca53c,378ebe4caf3f647d0fe3b86ce6bd86c1,36.03,2023-04-25,Failed,AME326,Ameerpet,Hyderabad,Debit,Merchant_47,Groceries
252022014c914687b8898fa1a56f19fe,02bd760b33fe971028c444653a6f8750,172.67,2023-10-16,Failed,AME601,Ameerpet,Hyderabad,Debit,Merchant_87,Clothing
cc66d06342ab996592cfa8b2942a74a3,917ea7e5d361879ca04d5e7f7bcc08f3,697.71,2023-12-23,Failed,AME838,Ameerpet,Hyderabad,UPI,Merchant_62,Groceries
eb715e2acebfa9e0e4f1015a1c5131c1,c435cec11ed13e845c8da557185cf230,732.09,2023-01-18,Failed,AME899,Ameerpet,Hyderabad,Debit,Merchant_4,Electronics
3c19ee00d5b1a2d0105cdfb0bde889dd,ab75f3abd0e582d9e0ea31e7c81a9885,45.53,2023-09-07,Failed,AME923,Ameerpet,Hyderabad,Debit,Merchant_71,Clothing
1d6fb11ad1c2ac0baced55964ecd1dc6,d0c123423016b199ac931d381857e5b3,304.92,2023-12-27,Failed,AME432,Ameerpet,Hyderabad,Credit,Merchant_98,Health
bbde0f96faf2d1bffdace4f2dd1cabab,93c016aa6037edde97f7f6e3d9841c4c,347.16,2023-07-24,Successful,AME307,Ameerpet,Hyderabad,Debit,Merchant_14,Clothing
d0c93289088ceb09b423f7a7774eeff7,f434625fd7789a180cb1edd789abfc1d,583.15,2023-11-10,Failed,AME730,Ameerpet,Hyderabad,Net Banking,Merchant_57,Groceries
a4d96e9ba0c04f5ad86c5193fc516c89,59968239e5a73142814e3d45e214f3ce,668.82,2023-07-23,Failed,AME211,Ameerpet,Hyderabad,Credit,Merchant_76,Groceries
f1af5dfc21982c73d1fd805dfd3b5c98,45251a24247d8300733f1ea6b1609cf2,591.33,2023-09-07,Failed,AME812,Ameerpet,Hyderabad,UPI,Merchant_38,Health
e8cf90ed8b781fd63c78b0e4137777a6,6381051bff7fd5d749c9ec9ce380ed04,55.75,2023-12-23,Failed,AME623,Ameerpet,Hyderabad,Credit,Merchant_3,Health
5320222d79b72e59cec7dbc41aae40e4,166a1206ecf73dbc8976e3ff6047904d,502.32,2023-10-22,Successful,AME622,Ameerpet,Hyderabad,Debit,Merchant_100,Health
b6d53047a62fdb5182a6bb591bf43ec9,4d0ef126a99ab9aa1399c7276cd6e3d4,228.7,2023-02-08,Failed,AME543,Ameerpet,Hyderabad,Net Banking,Merchant_33,Health
ddb681f13ca18291bfac8825ae0bad6b,3d57245a2c4b3737cda0db047526bdbf,23.63,2023-10-30,Successful,AME993,Ameerpet,Hyderabad,Debit,Merchant_76,Clothing
84ba0880dc3a8a8e0547868c179c6eb8,bdda3dd76ede3245b45e0f4191623ee1,23.83,2023-06-08,Successful,AME833,Ameerpet,Hyderabad,Debit,Merchant_4,Clothing
306fc3dc1955a6fea72af2cc7e2004e1,be53986736023d3748d42d2860895f27,233.1,2023-07-02,Failed,AME963,Ameerpet,Hyderabad,UPI,Merchant_42,Health
658408f80de34cb0ebca1fb49d50b6d0,151968d39d52e21229eac17323a71fe3,700.77,2023-12-11,Successful,AME325,Ameerpet,Hyderabad,UPI,Merchant_98,Health
9a37ddb513c4d89aad7a3d7639234105,19bea052c0be42bd0ea2f4a6eefdffed,710.93,2023-09-18,Failed,AME162,Ameerpet,Hyderabad,Credit,Merchant_92,Electronics
3bb42aed335fc3f03d995461b8ba2bc0,c1f0b4496d92a836da2214c785528e3f,398.43,2023-06-13,Successful,AME523,Ameerpet,Hyderabad,Net Banking,Merchant_89,Groceries
c73ac807214fa5e41ac9be3d57ffbaac,04c5a828877379ff63dea8a6fe590ffe,824.34,2023-03-30,Failed,AME965,Ameerpet,Hyderabad,UPI,Merchant_65,Groceries
1260ec6a096034d2a2d92239932790ed,823476eb0dcc90733e087d9cc13221d7,353.11,2023-08-04,Failed,AME100,Ameerpet,Hyderabad,Credit,Merchant_94,Electronics
531b6047b5f07aa2ed58c7924fd46fe8,0ce66742a43edde734172deba4b1006a,902.92,2023-01-23,Failed,AME501,Ameerpet,Hyderabad,Net Banking,Merchant_27,Clothing
c8eeef9caaa8799d7214d72d61346abb,96195ba06932d6c5358b9e940d4fb053,582.4,2023-03-04,Failed,AME776,Ameerpet,Hyderabad,UPI,Merchant_39,Groceries
59515d8fa959c6ddf7d5238fe3c42eac,fc19efce51f83757cbb8cb0adf2236e9,498.03,2023-04-27,Failed,AME759,Ameerpet,Hyderabad,Net Banking,Merchant_88,Electronics
85f463a2df3651ae821ae55e1cc4f030,d0d9c6e2fbb84267809ba1c877f56fb4,574.91,2023-01-05,Failed,AME970,Ameerpet,Hyderabad,Debit,Merchant_59,Groceries
aaf99eb3f6caf7485ce8e0656d19e778,234b905d53d118fd2364db34df10423d,940.28,2023-06-11,Successful,AME478,Ameerpet,Hyderabad,Net Banking,Merchant_100,Clothing
