Transaction_ID,Customer_ID,Amount,Date,Status,Branch_ID,Branch_Name,City,Payment_Mode,Merchant_Name,Product_Category
b7bb9ee9bc89b80da75127b4d51cb531,fa5c9b3a8a3156a88217b7cae4c91b61,831.42,2023-02-09,Failed,GUI434,Guindy,Chennai,Net Banking,Merchant_35,Electronics
6707aa16640123c3a465e4806403dc31,03aa30159d4f9050937a33eca9423466,625.54,2023-09-03,Failed,GUI701,Guindy,Chennai,UPI,Merchant_23,Groceries
deac58320d56f221da5a9493170ed9cf,495ff6fb8ff73d526d7438fa3dad53e5,369.1,2023-07-31,Successful,GUI646,Guindy,Chennai,Credit,Merchant_1,Clothing
036bee1ab9c78e314ed7213c75252749,46803730c901750f00f7776f88e4886a,766.44,2023-05-09,Successful,GUI338,Guindy,Chennai,UPI,Merchant_99,Electronics
458db02d9e496959a811972166510cc1,99dfa02480b4f5d44f32494b131bf011,247.02,2023-06-23,Successful,GUI184,Guindy,Chennai,Net Banking,Merchant_2,Health
7ade64686c5e9a256d429da11c74a165,4d717183d7002ee6e827bdd7e2d15cc5,264.22,2023-02-13,Successful,GUI812,Guindy,Chennai,Credit,Merchant_74,Electronics
aa49f939b62aa4ec7096e0e7884f9be5,e4fc476abbc17e06851beeb4d1580a16,316.44,2023-11-14,Successful,GUI286,Guindy,Chennai,UPI,Merchant_5,Groceries
19a347911d5f36708a755f11391a986f,dae500d2b882428cd1d600b841de9f1f,278.02,2023-05-13,Successful,GUI673,Guindy,Chennai,UPI,Merchant_2,Clothing
af3c57cbac1216e43c5eb25568293bd6,2a814c7bc7054d73535de5beb46a633d,779.38,2023-10-11,Failed,GUI740,Guindy,Chennai,Credit,Merchant_47,Clothing
5d91df1e49a70f12609ae11677b56a82,b17e629de8b8c0bd29a630d0399c96f7,860.0,2023-09-25,Successful,GUI586,Guindy,Chennai,Net Banking,Merchant_80,Health
5deedafc288222274825d94e1a0c5443,5dd7d903665266f334a6d04ad8550d12,976.65,2023-12-11,Successful,GUI460,Guindy,Chennai,Net Banking,Merchant_99,Groceries
176e01e32dab3fedc35469c53bf197df,34043519f36c57c4d7367f73ff71be24,52.5,2023-04-22,Failed,GUI941,Guindy,Chennai,Debit,Merchant_28,Electronics
8410a3807abd7359a06ba130bacd6479,8c47f00c10ccf1795720dc1c5c3a5ce8,177.81,2023-03-01,Successful,GUI608,Guindy,Chennai,Net Banking,Merchant_30,Groceries
a9acb03dbd1fa3ed2e2638ec2ffdd9ac,206489d1dd2540f92759b0cc24e825c0,919.39,2023-02-04,Failed,GUI467,Guindy,Chennai,Net Banking,Merchant_48,Clothing
6d37df524552d4a4ee9a08bdce33681e,843885f6ad52c35d347e9d81c5178e8e,680.98,2023-09-05,Successful,GUI208,Guindy,Chennai,Credit,Merchant_48,Clothing
eecef6a04f1dcb147744b34d68898813,44391d5e03dbcffc6afae46e14e35c39,102.13,2023-10-16,Failed,GUI350,Guindy,Chennai,Net Banking,Merchant_57,Clothing
f70ed0056905144082adc31344eb3151,38bd22b1a81adb9d92ff4bf9ade182d7,535.94,2023-07-04,Failed,GUI387,Guindy,Chennai,Debit,Merchant_10,Electronics
c4f2b3205b49a50823c0547f8b8d8146,7e1f5ce78df36193c0039989aa1a4952,365.82,2023-02-26,Failed,GUI500,Guindy,Chennai,Net Banking,Merchant_50,Health
9d7983fde9401aec8e8cabc470dfa7e7,ddd01d919a1318c1d14ca8980c8b2510,259.0,2023-12-22,Successful,GUI637,Guindy,Chennai,UPI,Merchant_4,Clothing
