Transaction_ID,Customer_ID,Amount,Date,Status,Branch_ID,Branch_Name,City,Payment_Mode,Merchant_Name,Product_Category
5f8162588c29d21686d34256f6e7aecd,933fd5b302bedd784df1306fc7ea6eb6,372.58,2023-12-15,Failed,ANN566,Anna Nagar,Chennai,Debit,Merchant_54,Clothing
71cd795493a99b9cc3bfba3d56462dcf,2f401fe97a1663a808b7128beeebd199,681.08,2023-11-28,Successful,ANN987,Anna Nagar,Chennai,UPI,Merchant_88,Electronics
c82009897fd6ca15d81eb7cdd6ac9219,ee003492b21c4e8f2aa0cbe5c135e6ce,926.41,2023-09-21,Failed,ANN594,Anna Nagar,Chennai,Net Banking,Merchant_81,Clothing
f8303ef7e1785f844e99bc2fe8ff1ffe,ba2ea7eedd97e6dd8515345098bf3d1c,371.96,2023-10-23,Successful,ANN978,Anna Nagar,Chennai,Net Banking,Merchant_75,Health
b6213ac53a5db9cd30fee870f2bece1c,28bb8cf07a6ac6df8a77ad31b64f2620,984.02,2023-04-24,Successful,ANN503,Anna Nagar,Chennai,Net Banking,Merchant_96,Electronics
da62880eba106517db8ccab071b6af71,6112e8da77f6d5fabd0156b4591f9599,591.99,2023-12-31,Failed,ANN993,Anna Nagar,Chennai,Debit,Merchant_74,Health
5f166d43995c7ee9c27028c69bf68061,413c9583eccbb44b45dd61659b1e914b,310.06,2023-06-25,Successful,ANN615,Anna Nagar,Chennai,UPI,Merchant_89,Clothing
b491eea405deeaaacb6b4a9a7e4d07da,ec6f80adb032d458dd7676844d10a82c,456.79,2023-10-19,Successful,ANN481,Anna Nagar,Chennai,Credit,Merchant_17,Health
7a3506c633ce40d50191ca907c03f8eb,c0b30322361a92cd08951ec344c958b8,14.2,2023-10-22,Failed,ANN670,Anna Nagar,Chennai,Credit,Merchant_85,Health
fe585fab686931c37d69d28dbc9d70a0,d6c9e2afb40a30ca2c1a2a720fed3f30,15.28,2023-10-28,Successful,ANN351,Anna Nagar,Chennai,UPI,Merchant_96,Health
27a8bafc2bc411917a4d106a7a467427,d8cbaaef4d1c71de5daeff89ce47565b,500.3,2023-02-01,Successful,ANN621,Anna Nagar,Chennai,Net Banking,Merchant_14,Electronics
15653b520f891093a2c4dca3090133dd,75c1ee184d09d8c54d5a25b6336a8450,490.46,2023-02-01,Failed,ANN703,Anna Nagar,Chennai,UPI,Merchant_4,Groceries
db72605a58b2f3280929a5576f43cfac,2e81e872e7d7214e4c3386527a7b6628,553.88,2023-12-07,Successful,ANN614,Anna Nagar,Chennai,Net Banking,Merchant_16,Clothing
72850534198ac9d2b7e3f0bc6ffdc43d,1bb79f2066c1b6dea3055f114a8b3e89,518.8,2023-11-02,Failed,ANN950,Anna Nagar,Chennai,Debit,Merchant_35,Groceries
776e10b8dc00f330b2e4f37759304225,f2d4d31cf0149c3c991f31b176a7eee7,735.89,2023-11-26,Failed,ANN282,Anna Nagar,Chennai,Credit,Merchant_18,Electronics
0c01d4321b204f466532940a163529d2,c9a04ab8ef97d260481754514191c40a,815.22,2023-11-04,Failed,ANN891,Anna Nagar,Chennai,UPI,Merchant_32,Groceries
e4bd6e662895f745ccc0edbfbbe44562,012392c5cc9f61a53ef7fb566ddb18b3,652.17,2023-07-22,Failed,ANN195,Anna Nagar,Chennai,Credit,Merchant_4,Health
080f91a5b1138f56648d1ee59a05f445,04e639f944fe212dec08185dcf163bb4,286.18,2023-11-23,Successful,ANN761,Anna Nagar,Chennai,UPI,Merchant_86,Electronics
1f7dae6dd25c8c9edeb0a585cff4281a,5e2c8456a5ce006bfa4324a7614a636d,161.49,2023-04-25,Failed,ANN201,Anna Nagar,Chennai,UPI,Merchant_12,Clothing
7890b840d96b83f95d4c6aa6cf8b4d88,63384a514d793df4048f8f9f456d1b1f,271.48,2023-06-15,Failed,ANN229,Anna Nagar,Chennai,Debit,Merchant_81,Electronics
8f7bb3e70e7c12439c039553c6338041,8b3be474dca68bf7829a51ec2faab2b5,589.75,2023-05-31,Successful,ANN218,Anna Nagar,Chennai,Debit,Merchant_49,Electronics
0a790d347b5332f1521dee46d159a13a,e1870a9ed25aa6b0d7d5c57fac3f2146,404.67,2023-10-29,Successful,ANN842,Anna Nagar,Chennai,Net Banking,Merchant_19,Health
846e73ddd84d771155fdbd6f4432f1b3,beafe606e93222ead4438169545494fb,681.9,2023-07-06,Failed,ANN913,Anna Nagar,Chennai,Debit,Merchant_35,Clothing
c2ca729cd7e0d1f04b1623205cac67a0,6a0952cc3c2d8db9199ec7cdcd399e02,800.12,2023-07-10,Failed,ANN916,Anna Nagar,Chennai,Credit,Merchant_19,Electronics
c2d19b01d0d8402db600e049b662463c,fc88ed61e1bbea1d689dfe40700bd267,691.77,2023-11-17,Failed,ANN704,Anna Nagar,Chennai,UPI,Merchant_89,Clothing
29b731cdc3eece501d5b067024f23de1,f14cd8e4bd51de5ee4832be9ebd04596,705.31,2023-08-23,Failed,ANN755,Anna Nagar,Chennai,Debit,Merchant_24,Electronics
dad8c9174fc02f441f2542afddd8aba0,391dd7f2f51c7d6ac214aba642a63a74,370.64,2023-11-21,Failed,ANN421,Anna Nagar,Chennai,Debit,Merchant_74,Groceries
9339694f2906885cb732d050060be0a2,3932694fc4d6886e4bd555b5da9bc9ff,256.99,2023-01-10,Failed,ANN143,Anna Nagar,Chennai,Debit,Merchant_8,Electronics
56b210c5b356ae30f51194e32a20a9e2,078e1845232a0d78330508fccef25b68,168.59,2023-02-24,Failed,ANN506,Anna Nagar,Chennai,Net Banking,Merchant_74,Electronics
45d29e43c9ef71f88b6f584de6afcc2d,b10d055d20e3717791536a835c3eca4f,527.25,2023-08-02,Successful,ANN414,Anna Nagar,Chennai,Debit,Merchant_83,Electronics
48533c7ef0cafeb31def50c2d83252e4,891fe5c2497411c91b1f601edb41a2d6,96.79,2023-04-15,Successful,ANN897,Anna Nagar,Chennai,Net Banking,Merchant_82,Clothing
b1d4ae3be36747a95cedd807883bcccd,17d5a0b8b78221d331128ff9b75cbb70,227.23,2023-05-14,Successful,ANN476,Anna Nagar,Chennai,UPI,Merchant_27,Health
ca093892e15e22306c7236a22c8da5d1,7b6e36c22a6a761db309484a8eb7fa72,945.24,2023-08-07,Successful,ANN757,Anna Nagar,Chennai,Credit,Merchant_95,Health
828bd8556c2cc3df5d97e07d2c499597,9a6e5ff5a663c9248cd6d4c33982867f,999.55,2023-12-26,Successful,ANN309,Anna Nagar,Chennai,Debit,Merchant_70,Clothing
6353639f13adbd36b6987778d4a01ab5,f27954de80dc8068d8b8e586cf985e96,263.31,2023-06-23,Failed,ANN956,Anna Nagar,Chennai,Debit,Merchant_88,Clothing
fc53176dc48627a00bdd9a5f3fdd8a91,62cd04b007d68439b23a9fd4ec545a6b,771.8,2023-05-09,Successful,ANN706,Anna Nagar,Chennai,UPI,Merchant_72,Electronics
aa588518ecb11af6a6ce316dad839a27,139de4c9dc24937f0c566c9b19e6340d,181.49,2023-01-07,Successful,ANN491,Anna Nagar,Chennai,Debit,Merchant_60,Groceries
dec53c55035e691b0742907eed6340ee,67f39ab4b8637fa077e45783c512d0f7,498.27,2023-02-12,Successful,ANN407,Anna Nagar,Chennai,Net Banking,Merchant_4,Health
3367cc129253461a1a2c37c26cc50692,fe861abfdb6cdd802bb7ecc2d47b91f6,997.38,2023-08-31,Failed,ANN724,Anna Nagar,Chennai,Debit,Merchant_7,Electronics
09f3bb8ee2e2997cf11307dc9f848456,d004da1c3200bc67168aeb9b6421a433,293.7,2023-04-15,Failed,ANN841,Anna Nagar,Chennai,Net Banking,Merchant_15,Clothing
b0f033286aedf8a5ae7072f28feeda97,614a6144e3b365dd287e254c86238d5f,139.4,2023-10-31,Failed,ANN886,Anna Nagar,Chennai,Credit,Merchant_52,Electronics
855aaf356670a7211025d291e6d8019c,c8b6be374207e249b2edcf6d0c2869cb,313.56,2023-08-20,Failed,ANN620,Anna Nagar,Chennai,Net Banking,Merchant_19,Groceries
245412c532d92d8a1f90853470c855af,6ee0cc79a296d75c4a80547e541b3daa,47.82,2023-05-02,Successful,ANN503,Anna Nagar,Chennai,UPI,Merchant_2,Electronics
af8faf958d2c460feb9f78dc9820ee95,2a667ddde078dcc5017eaea69eb2ab27,383.87,2023-02-24,Successful,ANN769,Anna Nagar,Chennai,UPI,Merchant_5,Clothing
