Transaction_ID,Customer_ID,Amount,Date,Status,Branch_ID,Branch_Name,City,Payment_Mode,Merchant_Name,Product_Category
9fc1f570d4424110f4ba4e6eb51f7718,3ae7d2906adbf49f4c089cbea832596b,580.7,2023-04-04,Successful,IND716,Indiranagar,Bangalore,Net Banking,Merchant_28,Electronics
874a70ac6a9dc0c00ccce3a2c0856f2f,5734443c3d75fd3caae23d3e94005d5a,72.42,2023-02-09,Successful,IND153,Indiranagar,Bangalore,Net Banking,Merchant_66,Health
0431b479d513c77cb9a5dae7ca8ac4ed,cf8aeb3264e19940bb68ff9a2f50245b,17.24,2023-10-19,Successful,IND562,Indiranagar,Bangalore,Credit,Merchant_49,Health
2d93ce7bbadabcdbcf51484e029a5c53,72230240380f2c525f0949cfd52cc21c,199.26,2023-10-23,Failed,IND694,Indiranagar,Bangalore,Debit,Merchant_67,Electronics
3361dc3f8ebc0f91604fd61bd252b1e1,2fb9d4113c245b744d1a8c96d18f42e5,184.7,2023-02-17,Failed,IND447,Indiranagar,Bangalore,Credit,Merchant_60,Electronics
fc9df241496c65e838e83cd21751eb08,bbb3661585a11edd14b0d8e47133d738,490.08,2023-05-21,Successful,IND947,Indiranagar,Bangalore,Net Banking,Merchant_45,Clothing
a818d48f9ab3fd000d19cb50191363b1,70b8bf28f7d5c2b58c16de2a1308dd90,136.32,2023-10-04,Successful,IND128,Indiranagar,Bangalore,Debit,Merchant_88,Electronics
41628ddb748e32f28ca08d72c23510d8,c49ef3b6202b1058a49ec3d05e207a24,620.82,2023-02-28,Successful,IND914,Indiranagar,Bangalore,Credit,Merchant_72,Groceries
edd7ed2ed8218c4436fd98e6b2e19ad1,e0593ff28e19a3e2abfb3efb0c7cd573,648.24,2023-03-11,Failed,IND218,Indiranagar,Bangalore,UPI,Merchant_6,Electronics
bf21018f6f251a78e5f115dff80855d0,72ab77ea9f45cc94a0936c2fd7752e30,45.6,2023-11-17,Successful,IND473,Indiranagar,Bangalore,Debit,Merchant_26,Groceries
56c6f25d8fca5e70ccb2bc28d6ce6359,3b80dc0ed6249347126da5b87d644cdb,43.71,2023-01-29,Successful,IND986,Indiranagar,Bangalore,Debit,Merchant_26,Groceries
