Transaction_ID,Customer_ID,Amount,Date,Status,Branch_ID,Branch_Name,City,Payment_Mode,Merchant_Name,Product_Category
895ddb3460a1bd612dcd336a679fb8b9,760a5e76f79f52d7625c37f8b1067131,488.22,2023-06-11,Successful,GAC776,Gachibowli,Hyderabad,Debit,Merchant_70,Electronics
6fbeb2a57b0da41e523d39aa17e2d84a,08d971f4c7ae44894acf07d78a8c51af,820.51,2023-10-26,Successful,GAC884,Gachibowli,Hyderabad,UPI,Merchant_75,Health
e5ebe6bb3005ea95bc7c40d5f19099a6,d2e9b4b5bc7bf030cf7285b972d08129,424.81,2023-03-17,Failed,GAC683,Gachibowli,Hyderabad,UPI,Merchant_44,Clothing
10390c7f7f7879eed9aada204a60d019,4fd351f10dbcd78fa8a293a36610e589,511.23,2023-11-26,Successful,GAC806,Gachibowli,Hyderabad,UPI,Merchant_76,Health
4ac2687a78822a4f56bd7be85c47d460,ce88e49be093e4f4c5fbc977199fed53,289.72,2023-10-28,Failed,GAC535,Gachibowli,Hyderabad,Credit,Merchant_8,Clothing
e65b7b7f7ac5dad24b3739fd1b1dd229,e1612975bb168ea2862efeb427230a2d,670.59,2023-02-04,Successful,GAC434,Gachibowli,Hyderabad,Net Banking,Merchant_70,Electronics
09a35ca7167e1a1931ec8169875656fc,703b8571792846bd2e7e1fbaa73cdc8d,371.39,2023-06-07,Successful,GAC315,Gachibowli,Hyderabad,Net Banking,Merchant_92,Groceries
bd04cec0437a2555e14b28ab37abe014,61e6861898274891a9623f136fd5e763,265.56,2023-05-26,Failed,GAC980,Gachibowli,Hyderabad,Net Banking,Merchant_92,Clothing
7e89b34870d7e8a6e21c182ccc45905b,9afe24b1b734d612ef774eb905dfce3e,503.47,2023-08-22,Failed,GAC393,Gachibowli,Hyderabad,Net Banking,Merchant_71,Health
a4d9060d56b520c136d084f49ca6eca0,d7d2394baf6c04d323a8dc03c5efc5fa,674.58,2023-08-04,Successful,GAC494,Gachibowli,Hyderabad,Net Banking,Merchant_57,Groceries
3136fbb4e0dc44831dd63223e7e46c75,f343633053437a5e1e4219378c30d5da,525.37,2023-06-14,Successful,GAC423,Gachibowli,Hyderabad,Net Banking,Merchant_26,Health
78682ee9207f013f1e6a032603108198,5d7b9fbf81df6b1b8a416624defe5a61,346.82,2023-06-05,Successful,GAC586,Gachibowli,Hyderabad,Net Banking,Merchant_69,Health
e3deda80981d2248cecc0710b36f6346,b54afd604c7edca1fc6906fba6e0415f,561.34,2023-11-14,Failed,GAC393,Gachibowli,Hyderabad,Debit,Merchant_3,Clothing
4f2fec0cc070cc3af8ebca4b77925017,7c41e456f734a5b6c14128dc95d8ee62,157.16,2023-11-02,Successful,GAC320,Gachibowli,Hyderabad,Net Banking,Merchant_74,Electronics
0108043a10b214b19832e845a00ccaf6,ddb798d2a5e17207966df6ecaeff9d2d,401.3,2023-12-20,Failed,GAC455,Gachibowli,Hyderabad,Debit,Merchant_12,Electronics
2480a9b35ec808b58d2a34437dafa24a,14b8091c2ad7bef3faec3a971bdd6b6c,614.27,2023-11-26,Failed,GAC558,Gachibowli,Hyderabad,Net Banking,Merchant_62,Electronics
41f1ddc4dc5971e8057bc55e77a707c3,01f60502ad9513e5d40f57bb4697e6f1,297.89,2023-10-19,Successful,GAC666,Gachibowli,Hyderabad,Net Banking,Merchant_59,Health
4ddd082d7282da0476126abe380e9906,4dc045cbcfa35b431b9ebb949cca66f0,29.11,2023-10-01,Failed,GAC518,Gachibowli,Hyderabad,Debit,Merchant_46,Clothing
23216a8799b112a10f9aba00d286c1f3,fea10f06146db3c54fd5a29f9616d421,31.7,2023-09-11,Successful,GAC431,Gachibowli,Hyderabad,UPI,Merchant_51,Groceries
2e4312021285f8dd11e0465bb5f88a4f,8b7a8d3044bab8b5ee4fd9ec42dae8b0,541.92,2023-12-26,Successful,GAC770,Gachibowli,Hyderabad,Net Banking,Merchant_77,Clothing
f540182d9d6e54b0cb6ea1c781d74321,f1521c7b748308a54cdf11e113195dc9,141.51,2023-03-26,Failed,GAC686,Gachibowli,Hyderabad,Credit,Merchant_53,Groceries
de02b117412232e5b859022ebfffbaa2,c454de8c0cb9edb55a41674d2c820338,397.85,2023-08-27,Successful,GAC936,Gachibowli,Hyderabad,Credit,Merchant_41,Electronics
8f1122228883adb27a437b496cbdffa7,d9645ce11978c63f4d863e22f6ec2fa8,418.15,2023-06-22,Failed,GAC384,Gachibowli,Hyderabad,Credit,Merchant_47,Groceries
822e959ea7d933f8fe8da3b293e8c065,1ffdb7e69fe8e709871b6a3bfceb002f,960.83,2023-06-15,Failed,GAC103,Gachibowli,Hyderabad,Debit,Merchant_50,Electronics
84b20dd03d1c0aec96f32341acb2aefa,91f0689c41e442b5bf7a554e9864a184,257.86,2023-03-13,Successful,GAC793,Gachibowli,Hyderabad,UPI,Merchant_82,Electronics
1b9bb47fd925b5b79f7fc39db59f6d93,536ab762585a057632b31274299acdd6,406.95,2023-03-09,Successful,GAC560,Gachibowli,Hyderabad,Credit,Merchant_34,Clothing
bca3f9312342e5698da5e2c3c973d66a,693cbfd5297f672c5136eb4603da0f1b,738.73,2023-10-04,Failed,GAC350,Gachibowli,Hyderabad,Debit,Merchant_63,Groceries
d6e843d31892900f9a04905f2bb14ad9,82e6f1bf2286c7d1c7e1cfad70e34b07,422.31,2023-07-04,Failed,GAC210,Gachibowli,Hyderabad,UPI,Merchant_22,Groceries
7fc2306c5ba631cf268f64880836b3d3,80dea0569a68cdb068e2e57754fa97fb,614.69,2023-12-30,Successful,GAC635,Gachibowli,Hyderabad,Net Banking,Merchant_65,Health
