Transaction_ID,Customer_ID,Amount,Date,Status,Branch_ID,Branch_Name,City,Payment_Mode,Merchant_Name,Product_Category
4d770cd492a54a251828ffa95feb739d,0e50120d2ce7f6aad5c24a744bf1ef6d,195.55,2023-02-24,Failed,VAD298,Vadapalani,Chennai,UPI,Merchant_64,Electronics
51cfa1871364b586effe910800cede9a,34549896ee7749b9cef97dd355f05ee0,712.35,2023-08-14,Successful,VAD153,Vadapalani,Chennai,Net Banking,Merchant_95,Clothing
a8770dda8c2dea19394c7bc3fd0edcfa,5e8e2af97b0f68a2b681ed30086f3f38,999.61,2023-09-09,Failed,VAD159,Vadapalani,Chennai,Credit,Merchant_18,Clothing
8f5234330efa830334a1c6766dd81a8d,3dda95537df5084f91e9d5be8e39d400,155.0,2023-09-10,Successful,VAD978,Vadapalani,Chennai,UPI,Merchant_82,Health
f3a4ed48bff7b163c8f99b2441f61921,e3de0f6a4e46c836e960d6526aca7fdd,984.99,2023-10-24,Successful,VAD990,Vadapalani,Chennai,Debit,Merchant_66,Groceries
66cda1212af407b3f61f7e27ec7c24aa,da7925fd6571880c8b82ef1b2874769f,304.14,2023-07-08,Successful,VAD426,Vadapalani,Chennai,UPI,Merchant_77,Groceries
fc3daab44e1402ddd3b8db79a1d65665,b1e6e99dc455c6d32961acc3ed30980d,570.82,2023-10-14,Successful,VAD542,Vadapalani,Chennai,Credit,Merchant_79,Clothing
3bc63f22a2db2b0e85fb29c53c5b8e9d,364bd8dba66dc2b264bf33aae4cf1646,224.6,2023-02-04,Successful,VAD244,Vadapalani,Chennai,Debit,Merchant_38,Health
ef60d765abc7a2b664384afe1d7e5beb,091f6440b7cb1fc0377c3a8a9785a942,58.24,2023-04-28,Successful,VAD456,Vadapalani,Chennai,UPI,Merchant_19,Health
5150b27fa7fb1405b295e0db2f6cd5be,92906f32132dbc240e5ed32fd86859eb,277.48,2023-09-02,Failed,VAD427,Vadapalani,Chennai,Net Banking,Merchant_7,Groceries
8ce55fc4d328861d5bcced1a4441e1ca,8c2a0e113848ac397f732541e47494d2,915.41,2023-06-05,Successful,VAD749,Vadapalani,Chennai,UPI,Merchant_71,Clothing
f0420e5cb0212669ca98f022f3becef2,0dbe84c69e0d883eb390f9e5b995cd9e,340.89,2023-05-29,Successful,VAD582,Vadapalani,Chennai,Debit,Merchant_24,Clothing
